id,pid,deep,name,ext_name
411103,4111,2,郾城,郾城区
411104,4111,2,召陵,召陵区
411121,4111,2,舞阳,舞阳县
411122,4111,2,临颍,临颍县
4112,41,1,三门峡,三门峡市
411202,4112,2,湖滨,湖滨区
411203,4112,2,陕州,陕州区
411221,4112,2,渑池,渑池县
411224,4112,2,卢氏,卢氏县
411281,4112,2,义马,义马市
411282,4112,2,灵宝,灵宝市
4113,41,1,南阳,南阳市
411302,4113,2,宛城,宛城区
411303,4113,2,卧龙,卧龙区
411321,4113,2,南召,南召县
411322,4113,2,方城,方城县
411323,4113,2,西峡,西峡县
411324,4113,2,镇平,镇平县
411325,4113,2,内乡,内乡县
411326,4113,2,淅川,淅川县
411327,4113,2,社旗,社旗县
411328,4113,2,唐河,唐河县
411329,4113,2,新野,新野县
411330,4113,2,桐柏,桐柏县
411381,4113,2,邓州,邓州市
4114,41,1,商丘,商丘市
411402,4114,2,梁园,梁园区
411403,4114,2,睢阳,睢阳区
411421,4114,2,民权,民权县
411422,4114,2,睢县,睢县
411423,4114,2,宁陵,宁陵县
411424,4114,2,柘城,柘城县
411425,4114,2,虞城,虞城县
411426,4114,2,夏邑,夏邑县
411481,4114,2,永城,永城市
4115,41,1,信阳,信阳市
411502,4115,2,浉河,浉河区
411503,4115,2,平桥,平桥区
411521,4115,2,罗山,罗山县
411522,4115,2,光山,光山县
411523,4115,2,新县,新县
411524,4115,2,商城,商城县
411525,4115,2,固始,固始县
411526,4115,2,潢川,潢川县
411527,4115,2,淮滨,淮滨县
411528,4115,2,息县,息县
4116,41,1,周口,周口市
411602,4116,2,川汇,川汇区
411621,4116,2,扶沟,扶沟县
411622,4116,2,西华,西华县
411623,4116,2,商水,商水县
411624,4116,2,沈丘,沈丘县
411625,4116,2,郸城,郸城县
411626,4116,2,淮阳,淮阳县
411627,4116,2,太康,太康县
411628,4116,2,鹿邑,鹿邑县
411681,4116,2,项城,项城市
4117,41,1,驻马店,驻马店市
411702,4117,2,驿城,驿城区
411721,4117,2,西平,西平县
411722,4117,2,上蔡,上蔡县
411723,4117,2,平舆,平舆县
411724,4117,2,正阳,正阳县
411725,4117,2,确山,确山县
411726,4117,2,泌阳,泌阳县
411727,4117,2,汝南,汝南县
411728,4117,2,遂平,遂平县
411729,4117,2,新蔡,新蔡县
419001,41,1,济源,济源市
419001000,419001,2,济源,济源市
42,0,0,湖北,湖北省
4201,42,1,武汉,武汉市
420102,4201,2,江岸,江岸区
420103,4201,2,江汉,江汉区
420104,4201,2,硚口,硚口区
420105,4201,2,汉阳,汉阳区
420106,4201,2,武昌,武昌区
420107,4201,2,青山,青山区
420111,4201,2,洪山,洪山区
420112,4201,2,东西湖,东西湖区
420113,4201,2,汉南,汉南区
420114,4201,2,蔡甸,蔡甸区
420115,4201,2,江夏,江夏区
420116,4201,2,黄陂,黄陂区
420117,4201,2,新洲,新洲区
4202,42,1,黄石,黄石市
420202,4202,2,黄石港,黄石港区
420203,4202,2,西塞山,西塞山区
420204,4202,2,下陆,下陆区
420205,4202,2,铁山,铁山区
420222,4202,2,阳新,阳新县
420281,4202,2,大冶,大冶市
4203,42,1,十堰,十堰市
420302,4203,2,茅箭,茅箭区
420303,4203,2,张湾,张湾区
420304,4203,2,郧阳,郧阳区
420322,4203,2,郧西,郧西县
420323,4203,2,竹山,竹山县
420324,4203,2,竹溪,竹溪县
420325,4203,2,房县,房县
420381,4203,2,丹江口,丹江口市
4205,42,1,宜昌,宜昌市
420502,4205,2,西陵,西陵区
420503,4205,2,伍家岗,伍家岗区
420504,4205,2,点军,点军区
420505,4205,2,猇亭,猇亭区
420506,4205,2,夷陵,夷陵区
420525,4205,2,远安,远安县
420526,4205,2,兴山,兴山县
420527,4205,2,秭归,秭归县
420528,4205,2,长阳,长阳土家族自治县
420529,4205,2,五峰,五峰土家族自治县
420581,4205,2,宜都,宜都市
420582,4205,2,当阳,当阳市
420583,4205,2,枝江,枝江市
4206,42,1,襄阳,襄阳市
420602,4206,2,襄城,襄城区
420606,4206,2,樊城,樊城区
420607,4206,2,襄州,襄州区
420624,4206,2,南漳,南漳县
420625,4206,2,谷城,谷城县
420626,4206,2,保康,保康县
420682,4206,2,老河口,老河口市
420683,4206,2,枣阳,枣阳市
420684,4206,2,宜城,宜城市
4207,42,1,鄂州,鄂州市
420702,4207,2,梁子湖,梁子湖区
420703,4207,2,华容,华容区
420704,4207,2,鄂城,鄂城区
4208,42,1,荆门,荆门市
420802,4208,2,东宝,东宝区
420804,4208,2,掇刀,掇刀区
420822,4208,2,沙洋,沙洋县
420881,4208,2,钟祥,钟祥市
420882,4208,2,京山,京山市
4209,42,1,孝感,孝感市
420902,4209,2,孝南,孝南区
420921,4209,2,孝昌,孝昌县
420922,4209,2,大悟,大悟县
420923,4209,2,云梦,云梦县
420981,4209,2,应城,应城市
420982,4209,2,安陆,安陆市
420984,4209,2,汉川,汉川市
4210,42,1,荆州,荆州市
421002,4210,2,沙市,沙市区
421003,4210,2,荆州区,荆州区
421022,4210,2,公安,公安县
421023,4210,2,监利,监利县
421024,4210,2,江陵,江陵县
421081,4210,2,石首,石首市
421083,4210,2,洪湖,洪湖市
421087,4210,2,松滋,松滋市
4211,42,1,黄冈,黄冈市
421102,4211,2,黄州,黄州区
421121,4211,2,团风,团风县
421122,4211,2,红安,红安县
421123,4211,2,罗田,罗田县
421124,4211,2,英山,英山县
421125,4211,2,浠水,浠水县
421126,4211,2,蕲春,蕲春县
421127,4211,2,黄梅,黄梅县
421181,4211,2,麻城,麻城市
421182,4211,2,武穴,武穴市
4212,42,1,咸宁,咸宁市
421202,4212,2,咸安,咸安区
421221,4212,2,嘉鱼,嘉鱼县
421222,4212,2,通城,通城县
421223,4212,2,崇阳,崇阳县
421224,4212,2,通山,通山县
421281,4212,2,赤壁,赤壁市
4213,42,1,随州,随州市
421303,4213,2,曾都,曾都区
421321,4213,2,随县,随县
421381,4213,2,广水,广水市
4228,42,1,恩施,恩施土家族苗族自治州
422801,4228,2,恩施市,恩施市
422802,4228,2,利川,利川市
422822,4228,2,建始,建始县
422823,4228,2,巴东,巴东县
422825,4228,2,宣恩,宣恩县
422826,4228,2,咸丰,咸丰县
422827,4228,2,来凤,来凤县
422828,4228,2,鹤峰,鹤峰县
429004,42,1,仙桃,仙桃市
429004000,429004,2,仙桃,仙桃市
429005,42,1,潜江,潜江市
429005000,429005,2,潜江,潜江市
429006,42,1,天门,天门市
429006000,429006,2,天门,天门市
429021,42,1,神农架,神农架林区
429021000,429021,2,神农架林区,神农架林区
43,0,0,湖南,湖南省
4301,43,1,长沙,长沙市
430102,4301,2,芙蓉,芙蓉区
430103,4301,2,天心,天心区
430104,4301,2,岳麓,岳麓区
430105,4301,2,开福,开福区
430111,4301,2,雨花,雨花区
430112,4301,2,望城,望城区
430121,4301,2,长沙县,长沙县
430181,4301,2,浏阳,浏阳市
430182,4301,2,宁乡,宁乡市
4302,43,1,株洲,株洲市
430202,4302,2,荷塘,荷塘区
430203,4302,2,芦淞,芦淞区
430204,4302,2,石峰,石峰区
430211,4302,2,天元,天元区
430212,4302,2,渌口,渌口区
430223,4302,2,攸县,攸县
430224,4302,2,茶陵,茶陵县
430225,4302,2,炎陵,炎陵县
430281,4302,2,醴陵,醴陵市
4303,43,1,湘潭,湘潭市
430302,4303,2,雨湖,雨湖区
430304,4303,2,岳塘,岳塘区
430321,4303,2,湘潭县,湘潭县
430381,4303,2,湘乡,湘乡市
430382,4303,2,韶山,韶山市
4304,43,1,衡阳,衡阳市
430405,4304,2,珠晖,珠晖区
430406,4304,2,雁峰,雁峰区
430407,4304,2,石鼓,石鼓区
430408,4304,2,蒸湘,蒸湘区
430412,4304,2,南岳,南岳区
430421,4304,2,衡阳县,衡阳县
430422,4304,2,衡南,衡南县
430423,4304,2,衡山,衡山县
430424,4304,2,衡东,衡东县
430426,4304,2,祁东,祁东县
430481,4304,2,耒阳,耒阳市
430482,4304,2,常宁,常宁市
4305,43,1,邵阳,邵阳市
430502,4305,2,双清,双清区
430503,4305,2,大祥,大祥区
430511,4305,2,北塔,北塔区
430521,4305,2,邵东,邵东县
430522,4305,2,新邵,新邵县
430523,4305,2,邵阳县,邵阳县
430524,4305,2,隆回,隆回县
430525,4305,2,洞口,洞口县
430527,4305,2,绥宁,绥宁县
430528,4305,2,新宁,新宁县
430529,4305,2,城步,城步苗族自治县
430581,4305,2,武冈,武冈市
4306,43,1,岳阳,岳阳市
430602,4306,2,岳阳楼,岳阳楼区
430603,4306,2,云溪,云溪区
430611,4306,2,君山,君山区
430621,4306,2,岳阳县,岳阳县
430623,4306,2,华容,华容县
430624,4306,2,湘阴,湘阴县
430626,4306,2,平江,平江县
430681,4306,2,汨罗,汨罗市
430682,4306,2,临湘,临湘市
4307,43,1,常德,常德市
430702,4307,2,武陵,武陵区
430703,4307,2,鼎城,鼎城区
430721,4307,2,安乡,安乡县
430722,4307,2,汉寿,汉寿县
430723,4307,2,澧县,澧县
430724,4307,2,临澧,临澧县
430725,4307,2,桃源,桃源县
430726,4307,2,石门,石门县
430781,4307,2,津市,津市市
4308,43,1,张家界,张家界市
430802,4308,2,永定,永定区
430811,4308,2,武陵源,武陵源区
430821,4308,2,慈利,慈利县
430822,4308,2,桑植,桑植县
4309,43,1,益阳,益阳市
430902,4309,2,资阳,资阳区
430903,4309,2,赫山,赫山区
430921,4309,2,南县,南县
430922,4309,2,桃江,桃江县
430923,4309,2,安化,安化县
430981,4309,2,沅江,沅江市
4310,43,1,郴州,郴州市
431002,4310,2,北湖,北湖区
431003,4310,2,苏仙,苏仙区
431021,4310,2,桂阳,桂阳县
431022,4310,2,宜章,宜章县
431023,4310,2,永兴,永兴县
431024,4310,2,嘉禾,嘉禾县
431025,4310,2,临武,临武县
431026,4310,2,汝城,汝城县
431027,4310,2,桂东,桂东县
431028,4310,2,安仁,安仁县
431081,4310,2,资兴,资兴市
4311,43,1,永州,永州市
431102,4311,2,零陵,零陵区
431103,4311,2,冷水滩,冷水滩区
431121,4311,2,祁阳,祁阳县
431122,4311,2,东安,东安县
431123,4311,2,双牌,双牌县
431124,4311,2,道县,道县
431125,4311,2,江永,江永县
431126,4311,2,宁远,宁远县
431127,4311,2,蓝山,蓝山县
431128,4311,2,新田,新田县
431129,4311,2,江华,江华瑶族自治县
4312,43,1,怀化,怀化市
431202,4312,2,鹤城,鹤城区
431221,4312,2,中方,中方县
431222,4312,2,沅陵,沅陵县
431223,4312,2,辰溪,辰溪县
431224,4312,2,溆浦,溆浦县
431225,4312,2,会同,会同县
431226,4312,2,麻阳,麻阳苗族自治县
431227,4312,2,新晃,新晃侗族自治县
431228,4312,2,芷江,芷江侗族自治县
431229,4312,2,靖州,靖州苗族侗族自治县
431230,4312,2,通道,通道侗族自治县
431281,4312,2,洪江,洪江市
4313,43,1,娄底,娄底市
431302,4313,2,娄星,娄星区
431321,4313,2,双峰,双峰县
431322,4313,2,新化,新化县
431381,4313,2,冷水江,冷水江市
431382,4313,2,涟源,涟源市
4331,43,1,湘西,湘西土家族苗族自治州
433101,4331,2,吉首,吉首市
433122,4331,2,泸溪,泸溪县
433123,4331,2,凤凰,凤凰县
433124,4331,2,花垣,花垣县
433125,4331,2,保靖,保靖县
433126,4331,2,古丈,古丈县
433127,4331,2,永顺,永顺县
433130,4331,2,龙山,龙山县
44,0,0,广东,广东省
4401,44,1,广州,广州市
440103,4401,2,荔湾,荔湾区
440104,4401,2,越秀,越秀区
440105,4401,2,海珠,海珠区
440106,4401,2,天河,天河区
440111,4401,2,白云,白云区
440112,4401,2,黄埔,黄埔区
440113,4401,2,番禺,番禺区
440114,4401,2,花都,花都区
440115,4401,2,南沙,南沙区
440117,4401,2,从化,从化区
440118,4401,2,增城,增城区
4402,44,1,韶关,韶关市
440203,4402,2,武江,武江区
440204,4402,2,浈江,浈江区
440205,4402,2,曲江,曲江区
440222,4402,2,始兴,始兴县
440224,4402,2,仁化,仁化县
440229,4402,2,翁源,翁源县
440232,4402,2,乳源,乳源瑶族自治县
440233,4402,2,新丰,新丰县
440281,4402,2,乐昌,乐昌市
440282,4402,2,南雄,南雄市
4403,44,1,深圳,深圳市
440303,4403,2,罗湖,罗湖区
440304,4403,2,福田,福田区
440305,4403,2,南山,南山区
440306,4403,2,宝安,宝安区
440307,4403,2,龙岗,龙岗区
440308,4403,2,盐田,盐田区
440309,4403,2,龙华,龙华区
440310,4403,2,坪山,坪山区
440311,4403,2,光明,光明区
4404,44,1,珠海,珠海市
440402,4404,2,香洲,香洲区
440403,4404,2,斗门,斗门区
440404,4404,2,金湾,金湾区
4405,44,1,汕头,汕头市
440507,4405,2,龙湖,龙湖区
440511,4405,2,金平,金平区
440512,4405,2,濠江,濠江区
440513,4405,2,潮阳,潮阳区
440514,4405,2,潮南,潮南区
440515,4405,2,澄海,澄海区
440523,4405,2,南澳,南澳县
4406,44,1,佛山,佛山市
440604,4406,2,禅城,禅城区
440605,4406,2,南海,南海区
440606,4406,2,顺德,顺德区
440607,4406,2,三水,三水区
440608,4406,2,高明,高明区
4407,44,1,江门,江门市
440703,4407,2,蓬江,蓬江区
440704,4407,2,江海,江海区
440705,4407,2,新会,新会区
440781,4407,2,台山,台山市
440783,4407,2,开平,开平市
440784,4407,2,鹤山,鹤山市
440785,4407,2,恩平,恩平市
4408,44,1,湛江,湛江市
440802,4408,2,赤坎,赤坎区
440803,4408,2,霞山,霞山区
440804,4408,2,坡头,坡头区
440811,4408,2,麻章,麻章区
440823,4408,2,遂溪,遂溪县
440825,4408,2,徐闻,徐闻县
440881,4408,2,廉江,廉江市
440882,4408,2,雷州,雷州市
440883,4408,2,吴川,吴川市
4409,44,1,茂名,茂名市
440902,4409,2,茂南,茂南区
440904,4409,2,电白,电白区
440981,4409,2,高州,高州市
440982,4409,2,化州,化州市
440983,4409,2,信宜,信宜市
4412,44,1,肇庆,肇庆市
441202,4412,2,端州,端州区
441203,4412,2,鼎湖,鼎湖区
441204,4412,2,高要,高要区
441223,4412,2,广宁,广宁县
441224,4412,2,怀集,怀集县
441225,4412,2,封开,封开县
441226,4412,2,德庆,德庆县
441284,4412,2,四会,四会市
4413,44,1,惠州,惠州市
441302,4413,2,惠城,惠城区
441303,4413,2,惠阳,惠阳区
441322,4413,2,博罗,博罗县
441323,4413,2,惠东,惠东县
441324,4413,2,龙门,龙门县
4414,44,1,梅州,梅州市
441402,4414,2,梅江,梅江区
441403,4414,2,梅县,梅县区
441422,4414,2,大埔,大埔县
441423,4414,2,丰顺,丰顺县
441424,4414,2,五华,五华县
441426,4414,2,平远,平远县
441427,4414,2,蕉岭,蕉岭县
441481,4414,2,兴宁,兴宁市
4415,44,1,汕尾,汕尾市
441502,4415,2,城区,城区
441521,4415,2,海丰,海丰县
441523,4415,2,陆河,陆河县
441581,4415,2,陆丰,陆丰市
4416,44,1,河源,河源市
441602,4416,2,源城,源城区
441621,4416,2,紫金,紫金县
441622,4416,2,龙川,龙川县
441623,4416,2,连平,连平县
441624,4416,2,和平,和平县
441625,4416,2,东源,东源县
4417,44,1,阳江,阳江市
441702,4417,2,江城,江城区
441704,4417,2,阳东,阳东区
441721,4417,2,阳西,阳西县
441781,4417,2,阳春,阳春市
4418,44,1,清远,清远市
441802,4418,2,清城,清城区
441803,4418,2,清新区,清新区
441821,4418,2,佛冈,佛冈县
441823,4418,2,阳山,阳山县
441825,4418,2,连山,连山壮族瑶族自治县
441826,4418,2,连南,连南瑶族自治县
441881,4418,2,英德,英德市
441882,4418,2,连州,连州市
4419,44,1,东莞,东莞市
441900,4419,2,东莞,东莞市
4420,44,1,中山,中山市
442000,4420,2,中山,中山市
4451,44,1,潮州,潮州市
445102,4451,2,湘桥,湘桥区
445103,4451,2,潮安,潮安区
445122,4451,2,饶平,饶平县
4452,44,1,揭阳,揭阳市
445202,4452,2,榕城,榕城区
445203,4452,2,揭东,揭东区
445222,4452,2,揭西,揭西县
445224,4452,2,惠来,惠来县
445281,4452,2,普宁,普宁市
4453,44,1,云浮,云浮市
445302,4453,2,云城,云城区
445303,4453,2,云安,云安区
445321,4453,2,新兴,新兴县
445322,4453,2,郁南,郁南县
445381,4453,2,罗定,罗定市
45,0,0,广西,广西壮族自治区
4501,45,1,南宁,南宁市
450102,4501,2,兴宁,兴宁区
450103,4501,2,青秀,青秀区
450105,4501,2,江南,江南区
450107,4501,2,西乡塘,西乡塘区
450108,4501,2,良庆,良庆区
450109,4501,2,邕宁,邕宁区
450110,4501,2,武鸣,武鸣区
450123,4501,2,隆安,隆安县
450124,4501,2,马山,马山县
450125,4501,2,上林,上林县
450126,4501,2,宾阳,宾阳县
450127,4501,2,横县,横县
4502,45,1,柳州,柳州市
450202,4502,2,城中,城中区
450203,4502,2,鱼峰,鱼峰区
450204,4502,2,柳南,柳南区
450205,4502,2,柳北,柳北区
450206,4502,2,柳江,柳江区
450222,4502,2,柳城,柳城县
450223,4502,2,鹿寨,鹿寨县
450224,4502,2,融安,融安县
450225,4502,2,融水,融水苗族自治县
450226,4502,2,三江,三江侗族自治县
4503,45,1,桂林,桂林市
450302,4503,2,秀峰,秀峰区
450303,4503,2,叠彩,叠彩区
450304,4503,2,象山,象山区
450305,4503,2,七星,七星区
450311,4503,2,雁山,雁山区
450312,4503,2,临桂,临桂区
450321,4503,2,阳朔,阳朔县
450323,4503,2,灵川,灵川县
450324,4503,2,全州,全州县
450325,4503,2,兴安,兴安县
450326,4503,2,永福,永福县
450327,4503,2,灌阳,灌阳县
450328,4503,2,龙胜,龙胜各族自治县
450329,4503,2,资源,资源县
450330,4503,2,平乐,平乐县
450332,4503,2,恭城,恭城瑶族自治县
450381,4503,2,荔浦,荔浦市
4504,45,1,梧州,梧州市
450403,4504,2,万秀,万秀区
450405,4504,2,长洲,长洲区
450406,4504,2,龙圩,龙圩区
450421,4504,2,苍梧,苍梧县
450422,4504,2,藤县,藤县
450423,4504,2,蒙山,蒙山县
450481,4504,2,岑溪,岑溪市
4505,45,1,北海,北海市
450502,4505,2,海城,海城区
450503,4505,2,银海,银海区
450512,4505,2,铁山港,铁山港区
450521,4505,2,合浦,合浦县
4506,45,1,防城港,防城港市
450602,4506,2,港口,港口区
450603,4506,2,防城,防城区
450621,4506,2,上思,上思县
450681,4506,2,东兴,东兴市
4507,45,1,钦州,钦州市
450702,4507,2,钦南,钦南区
450703,4507,2,钦北,钦北区
450721,4507,2,灵山,灵山县
450722,4507,2,浦北,浦北县
4508,45,1,贵港,贵港市
450802,4508,2,港北,港北区
450803,4508,2,港南,港南区
450804,4508,2,覃塘,覃塘区
450821,4508,2,平南,平南县
450881,4508,2,桂平,桂平市
4509,45,1,玉林,玉林市
450902,4509,2,玉州,玉州区
450903,4509,2,福绵,福绵区
450921,4509,2,容县,容县
450922,4509,2,陆川,陆川县
450923,4509,2,博白,博白县
450924,4509,2,兴业,兴业县
450981,4509,2,北流,北流市
4510,45,1,百色,百色市
451002,4510,2,右江,右江区
451021,4510,2,田阳,田阳县
451022,4510,2,田东,田东县
451023,4510,2,平果,平果县
451024,4510,2,德保,德保县
451026,4510,2,那坡,那坡县
451027,4510,2,凌云,凌云县
451028,4510,2,乐业,乐业县
451029,4510,2,田林,田林县
451030,4510,2,西林,西林县
451031,4510,2,隆林,隆林各族自治县
451081,4510,2,靖西,靖西市
4511,45,1,贺州,贺州市
451102,4511,2,八步,八步区
451103,4511,2,平桂,平桂区
451121,4511,2,昭平,昭平县
451122,4511,2,钟山,钟山县
451123,4511,2,富川,富川瑶族自治县
4512,45,1,河池,河池市
451202,4512,2,金城江,金城江区
451203,4512,2,宜州,宜州区
451221,4512,2,南丹,南丹县
451222,4512,2,天峨,天峨县
451223,4512,2,凤山,凤山县
451224,4512,2,东兰,东兰县
451225,4512,2,罗城,罗城仫佬族自治县
451226,4512,2,环江,环江毛南族自治县
451227,4512,2,巴马,巴马瑶族自治县
451228,4512,2,都安,都安瑶族自治县
451229,4512,2,大化,大化瑶族自治县
4513,45,1,来宾,来宾市
451302,4513,2,兴宾,兴宾区
451321,4513,2,忻城,忻城县
451322,4513,2,象州,象州县
451323,4513,2,武宣,武宣县
451324,4513,2,金秀,金秀瑶族自治县
451381,4513,2,合山,合山市
4514,45,1,崇左,崇左市
451402,4514,2,江州,江州区
451421,4514,2,扶绥,扶绥县
451422,4514,2,宁明,宁明县
451423,4514,2,龙州,龙州县
451424,4514,2,大新,大新县
451425,4514,2,天等,天等县
451481,4514,2,凭祥,凭祥市
46,0,0,海南,海南省
4601,46,1,海口,海口市
460105,4601,2,秀英,秀英区
460106,4601,2,龙华,龙华区
460107,4601,2,琼山,琼山区
460108,4601,2,美兰,美兰区
4602,46,1,三亚,三亚市
460202,4602,2,海棠,海棠区
460203,4602,2,吉阳,吉阳区
460204,4602,2,天涯,天涯区
460205,4602,2,崖州,崖州区
4603,46,1,三沙,三沙市
460321,4603,2,西沙群岛,西沙群岛
460322,4603,2,南沙群岛,南沙群岛
460323,4603,2,中沙群岛的岛礁及其海域,中沙群岛的岛礁及其海域
4604,46,1,儋州,儋州市
460400,4604,2,儋州,儋州市
469001,46,1,五指山,五指山市
469001000,469001,2,五指山,五指山市
469002,46,1,琼海,琼海市
469002000,469002,2,琼海,琼海市
469005,46,1,文昌,文昌市
469005000,469005,2,文昌,文昌市
469006,46,1,万宁,万宁市
469006000,469006,2,万宁,万宁市
469007,46,1,东方,东方市
469007000,469007,2,东方,东方市
469021,46,1,定安,定安县
469021000,469021,2,定安,定安县
469022,46,1,屯昌,屯昌县
469022000,469022,2,屯昌,屯昌县
469023,46,1,澄迈,澄迈县
469023000,469023,2,澄迈,澄迈县
469024,46,1,临高,临高县
469024000,469024,2,临高,临高县
469025,46,1,白沙,白沙黎族自治县
469025000,469025,2,白沙,白沙黎族自治县
469026,46,1,昌江,昌江黎族自治县
469026000,469026,2,昌江,昌江黎族自治县
469027,46,1,乐东,乐东黎族自治县
469027000,469027,2,乐东,乐东黎族自治县
469028,46,1,陵水,陵水黎族自治县
469028000,469028,2,陵水,陵水黎族自治县
469029,46,1,保亭,保亭黎族苗族自治县
469029000,469029,2,保亭,保亭黎族苗族自治县
469030,46,1,琼中,琼中黎族苗族自治县
469030000,469030,2,琼中,琼中黎族苗族自治县
50,0,0,重庆,重庆市
5001,50,1,重庆城区,重庆城区
500101,5001,2,万州,万州区
500102,5001,2,涪陵,涪陵区
500103,5001,2,渝中,渝中区
500104,5001,2,大渡口,大渡口区
500105,5001,2,江北,江北区
500106,5001,2,沙坪坝,沙坪坝区
500107,5001,2,九龙坡,九龙坡区
500108,5001,2,南岸,南岸区
500109,5001,2,北碚,北碚区
500110,5001,2,綦江,綦江区
500111,5001,2,大足,大足区
500112,5001,2,渝北,渝北区
500113,5001,2,巴南,巴南区
500114,5001,2,黔江,黔江区
500115,5001,2,长寿,长寿区
500116,5001,2,江津,江津区
500117,5001,2,合川,合川区
500118,5001,2,永川,永川区
500119,5001,2,南川,南川区
500120,5001,2,璧山,璧山区
500151,5001,2,铜梁,铜梁区
500152,5001,2,潼南,潼南区
500153,5001,2,荣昌,荣昌区
500154,5001,2,开州,开州区
500155,5001,2,梁平,梁平区
500156,5001,2,武隆,武隆区
5002,50,1,重庆郊县,重庆郊县
500229,5002,2,城口,城口县
500230,5002,2,丰都,丰都县
500231,5002,2,垫江,垫江县
500233,5002,2,忠县,忠县
500235,5002,2,云阳,云阳县
500236,5002,2,奉节,奉节县
500237,5002,2,巫山,巫山县
500238,5002,2,巫溪,巫溪县
500240,5002,2,石柱,石柱土家族自治县
500241,5002,2,秀山,秀山土家族苗族自治县
500242,5002,2,酉阳,酉阳土家族苗族自治县
500243,5002,2,彭水,彭水苗族土家族自治县
51,0,0,四川,四川省
5101,51,1,成都,成都市
510104,5101,2,锦江,锦江区
510105,5101,2,青羊,青羊区
510106,5101,2,金牛,金牛区
510107,5101,2,武侯,武侯区
510108,5101,2,成华,成华区
510112,5101,2,龙泉驿,龙泉驿区
510113,5101,2,青白江,青白江区
510114,5101,2,新都,新都区
510115,5101,2,温江,温江区
510116,5101,2,双流,双流区
510117,5101,2,郫都,郫都区
510121,5101,2,金堂,金堂县
510129,5101,2,大邑,大邑县
510131,5101,2,蒲江,蒲江县
510132,5101,2,新津,新津县
510181,5101,2,都江堰,都江堰市
510182,5101,2,彭州,彭州市
510183,5101,2,邛崃,邛崃市
510184,5101,2,崇州,崇州市
510185,5101,2,简阳,简阳市
5103,51,1,自贡,自贡市
510302,5103,2,自流井,自流井区
510303,5103,2,贡井,贡井区
510304,5103,2,大安,大安区
510311,5103,2,沿滩,沿滩区
510321,5103,2,荣县,荣县
510322,5103,2,富顺,富顺县
5104,51,1,攀枝花,攀枝花市
510402,5104,2,东区,东区
510403,5104,2,西区,西区
510411,5104,2,仁和,仁和区
510421,5104,2,米易,米易县
510422,5104,2,盐边,盐边县
5105,51,1,泸州,泸州市
510502,5105,2,江阳,江阳区
510503,5105,2,纳溪,纳溪区
510504,5105,2,龙马潭,龙马潭区
510521,5105,2,泸县,泸县
510522,5105,2,合江,合江县
510524,5105,2,叙永,叙永县
510525,5105,2,古蔺,古蔺县
5106,51,1,德阳,德阳市
510603,5106,2,旌阳,旌阳区
510604,5106,2,罗江,罗江区
510623,5106,2,中江,中江县
510681,5106,2,广汉,广汉市
510682,5106,2,什邡,什邡市
510683,5106,2,绵竹,绵竹市
5107,51,1,绵阳,绵阳市
510703,5107,2,涪城,涪城区
510704,5107,2,游仙,游仙区
510705,5107,2,安州,安州区
510722,5107,2,三台,三台县
510723,5107,2,盐亭,盐亭县
510725,5107,2,梓潼,梓潼县
510726,5107,2,北川,北川羌族自治县
510727,5107,2,平武,平武县
510781,5107,2,江油,江油市
5108,51,1,广元,广元市
510802,5108,2,利州,利州区
510811,5108,2,昭化,昭化区
510812,5108,2,朝天,朝天区
510821,5108,2,旺苍,旺苍县
510822,5108,2,青川,青川县
510823,5108,2,剑阁,剑阁县
510824,5108,2,苍溪,苍溪县
5109,51,1,遂宁,遂宁市
510903,5109,2,船山,船山区
510904,5109,2,安居,安居区
510921,5109,2,蓬溪,蓬溪县
510922,5109,2,射洪,射洪县
510923,5109,2,大英,大英县
5110,51,1,内江,内江市
511002,5110,2,市中,市中区
511011,5110,2,东兴,东兴区
511024,5110,2,威远,威远县
511025,5110,2,资中,资中县
511083,5110,2,隆昌,隆昌市
5111,51,1,乐山,乐山市
511102,5111,2,市中,市中区
511111,5111,2,沙湾,沙湾区
511112,5111,2,五通桥,五通桥区
511113,5111,2,金口河,金口河区
511123,5111,2,犍为,犍为县
511124,5111,2,井研,井研县
511126,5111,2,夹江,夹江县
511129,5111,2,沐川,沐川县
511132,5111,2,峨边,峨边彝族自治县
511133,5111,2,马边,马边彝族自治县
511181,5111,2,峨眉山,峨眉山市
5113,51,1,南充,南充市
511302,5113,2,顺庆,顺庆区
511303,5113,2,高坪,高坪区
511304,5113,2,嘉陵,嘉陵区
511321,5113,2,南部,南部县
511322,5113,2,营山,营山县
511323,5113,2,蓬安,蓬安县
511324,5113,2,仪陇,仪陇县
511325,5113,2,西充,西充县
511381,5113,2,阆中,阆中市
5114,51,1,眉山,眉山市
511402,5114,2,东坡,东坡区
511403,5114,2,彭山,彭山区
511421,5114,2,仁寿,仁寿县
511423,5114,2,洪雅,洪雅县
511424,5114,2,丹棱,丹棱县
511425,5114,2,青神,青神县
5115,51,1,宜宾,宜宾市
511502,5115,2,翠屏,翠屏区
511503,5115,2,南溪,南溪区
511504,5115,2,叙州,叙州区
511523,5115,2,江安,江安县
511524,5115,2,长宁,长宁县
511525,5115,2,高县,高县
511526,5115,2,珙县,珙县
511527,5115,2,筠连,筠连县
511528,5115,2,兴文,兴文县
511529,5115,2,屏山,屏山县
5116,51,1,广安,广安市
511602,5116,2,广安区,广安区
